IdNumerico	Ingreso	Edad	Score	Antiguedad
1720604824	1142,34	27	896	35
1720599222	1036,98	27	850	55
1720591526	816,88	27	909	58
1720581204	1459,01	112	936	94
1720578242	1078,21	27	904	75
1720577855	1056,49	26	919	77
1720558830	1065,64	27	910	59
1720555281	1207,83	28	938	38
1720512415	2555,21	27	967	60
1720507324	1051,59	27	943	57
1720470499	762,4	27	893	47
1720469087	2060,83	30	901	43
1720466356	1313,69	54	974	115
1720463874	2430,11	37	940	80
1720460219	4412,43	34	933	66
1720452760	1478,22	29	947	68
1720440658	1144,38	25	937	41
1720425303	1844,46	112	928	52
1720403680	1366,91	26	945	77
1720402211	904,9	26	967	92
1720393105	860,13	27	955	58
1720391950	1285,57	27	730	25
1720388865	1908,67	112	695	65
1720387198	966,78	28	939	42
1720375722	3186,46	28	933	52
1720374295	803,72	28	939	29
1720345220	1041,05	28	934	29
1720330412	1014,16	29	901	34
1720330289	1269,24	27	263	53
1720326774	1074,56	26	756	34
1720306065	1637,07	27	836	67
1720291572	912,92	27	941	57
1720290756	1725,02	27	926	69
1720285202	1790,85	112	937	43
1720281417	1901,34	26	876	85
1720275823	1493,59	28	914	52
1720273794	1432,7	27	862	38
1720270873	1817,37	27	843	81
1720255858	979,83	28	884	71
1720253002	1041,66	23	943	58
1720247897	1484,26	27	936	37
1720244043	1197,81	26	847	69
1720243177	1027,19	28	963	92
1720237898	1382,23	24	934	38
1720237773	1310,92	25	936	44
1720230117	1108,14	27	681	78
1720229689	1294,59	25	759	37
1720226677	1191,52	26	860	33
1720223377	1775,76	27	806	41
1720217155	1067,31	27	924	56
1720216819	1502,57	27	963	68
1720210143	983,89	27	875	73
1720210143	923,91	27	895	67
1720206877	1735,59	27	859	68
1720206323	903,08	27	946	40
1720201969	1475,68	26	895	49
1720199452	1119,69	27	949	61
1720196854	1274,52	26	910	59
1720196854	1249,34	26	944	56
1720194198	1025,75	27	946	70
1720193497	1329,04	26	904	45
1720167566	990,26	26	895	63
1720164274	1270,77	27	947	55
1720164233	1340,25	25	865	39
1720160504	1046,25	27	393	35
1720156874	5336,05	40	921	100
1720155462	848,92	49	963	86
1720150117	1333,29	50	927	139
1720147279	1204,05	25	639	44
1720145521	1488,37	27	852	37
1720144466	1206,83	28	799	81
1720140928	482,03	30	931	58
1720132180	759,07	26	939	60
1720125432	1221,11	26	869	58
1720121688	1315,14	28	830	87
1720117256	1359,22	28	901	42
1720115615	1323,73	26	961	92
1720107083	1276,88	27	893	34
1720105921	1000,04	26	918	57
1720105467	482,03	27	935	29
1720102050	1179,13	25	963	64
1720098175	1033,27	27	899	55
1720096518	1017,63	27	965	51
1720095452	1103,06	27	957	53
1720094216	1323,8	22	938	35
1720083284	874,13	26	840	48
1720079340	1290,15	27	967	43
1720075165	1085,95	27	961	93
1720072527	1211,18	27	973	32
1720070778	1481,47	26	843	27
1720069549	1462,07	112	889	42
1720067444	947,74	112	950	88
1720064052	1301,93	27	947	94
1720062379	1134,04	28	943	47
1720060563	983,62	29	919	96
1720057908	1038,38	24	917	1
1720052768	2080,89	28	511	77
1720049624	1318,84	25	885	29
1720042918	1059,83	25	936	47
1720036670	1211,87	26	943	79
1720036506	1003,93	27	898	46
1720029287	1786,31	24	911	43
1720023462	1023	22	939	36
1720022241	933,47	26	932	73
1720021466	1799,44	24	820	69
1720017910	887,81	28	935	64
1720015559	1280,99	29	904	60
1720009107	1701,7	26	908	38
1720008083	1305,87	28	957	60
1720007390	1014,07	112	459	96
1720006012	1314,1	26	605	59
1720005568	1069,35	112	947	88
1720000494	1206,47	29	953	62
1719994673	4240,61	26	912	74
1719994525	1071,41	26	756	45
1719982231	956,52	27	908	75
1719965343	1182,32	28	897	78
1719960377	1816,56	28	832	93
1719960377	1188,74	28	914	90
1719941526	1050,46	26	963	78
1719940726	1081,95	25	454	55
1719937888	1630,48	25	425	45
1719936716	1653,73	28	943	60
1719933333	1054,31	28	944	41
1719925420	1117,7	28	954	86
1719921817	1947,32	28	954	110
1719921072	3091,32	27	872	81
1719921072	3191,34	27	919	78
1719911008	1142,43	28	751	33
1719904318	864,74	28	948	64
1719885673	1392,63	27	870	45
1719883165	1523,85	28	898	62
1719882993	1061,55	30	949	65
1719879114	987,14	25	940	41
1719877142	1527,07	28	937	62
1719871012	1741,26	27	967	52
1719865048	1978,01	29	850	64
1719852103	1312,68	27	724	65
1719843839	3203,52	44	953	48
1719826586	1208,75	27	939	36
1719820795	1030,18	26	522	94
1719812453	1557,61	28	937	36
1719810457	966,85	24	938	37
1719809335	926,76	30	874	1
1719806406	1554,36	26	937	46
1719797126	1271,96	28	938	70
1719792069	813,97	29	943	78
1719784900	985,79	26	943	32
1719783290	1054,96	26	946	87
1719781583	780,49	24	578	41
1719764456	1356,86	24	919	52
1719760488	2991,89	26	785	49
1719758839	983,34	23	686	58
1719757781	1772,86	28	933	81
1719748939	1418,5	25	896	63
1719747048	1568,67	25	948	51
1719745018	1067,24	31	941	51
1719742718	1167,09	25	945	48
1719740522	1101,76	28	957	42
1719735548	770,79	27	961	73
1719735480	1159,22	26	931	31
1719735050	904,99	28	680	50
1719728600	1290,94	26	888	57
1719726943	1253,07	31	545	50
1719706093	1264,87	26	889	56
1719698803	1158,9	24	886	29
1719697979	1132,96	26	895	35
1719695064	1191,08	26	960	84
1719688648	1394,11	26	874	1
1719682591	1474,6	26	897	42
1719668319	1051,18	26	953	42
1719667188	1848,82	28	788	63
1719661405	1857,92	24	941	76
1719656264	1145,62	27	938	51
1719645895	4059,08	112	961	112
1719628453	5095,95	29	933	100
1719619973	2444,5	27	953	51
1719616771	1073,09	26	938	51
1719600601	716,65	30	941	53
1719588707	981,99	29	917	88
1719585638	471,07	29	932	33
1719583286	878,67	29	934	46
1719579441	1365,93	25	917	1
1719577486	1059,6	29	874	1
1719565739	2206,7	23	935	61
1719564443	1396,93	24	894	31
1719559013	1412,14	24	937	35
1719556696	1304,21	28	915	132
1719550947	1612,19	29	400	119
1719547984	1282,58	29	767	35
1719531814	1012,95	22	930	34
1719530923	1181,02	28	961	124
1719522854	1054,43	30	791	58
1719507822	1588,74	25	901	61
1719471698	910,48	26	970	53
1719468116	1026,47	28	918	49
1719466375	1152,92	26	943	58
1719465567	2087,73	112	921	68
1719452441	1242,73	25	940	43
1719442673	1403,93	29	918	64
1719437715	1477,94	28	955	84
1719435909	2062,48	29	886	40
1719434613	1752,49	28	918	61
1719432245	1556,64	28	957	81
1719427542	1079,34	29	487	27
1719417709	1794,11	29	912	52
1719413591	1025,7	28	892	47
1719413492	905,82	112	943	38
1719412932	2521,22	28	683	39
1719399311	482,03	29	942	36
1719399089	871,12	28	947	44
1719398271	1774,39	28	928	56
1719395707	733,21	27	943	55
1719391938	1446,88	24	913	48
1719389551	1951,36	28	892	28
1719384289	1087,26	29	848	101
1719381913	1344,33	29	958	68
1719377358	1441,34	28	941	51
1719376525	1204,62	27	948	57
1719373373	1075,07	28	898	64
1719373167	942,82	28	945	56
1719372136	998,17	28	938	80
1719370346	1348,83	27	915	88
1719369470	1044,34	26	863	45
1719367490	2079,06	27	905	65
1719367045	1190,14	28	948	58
1719366815	1236,89	28	785	39
1719358580	1189,81	24	944	68
1719352542	1449,28	23	728	60
1719349530	1125,19	28	951	89
1719346510	965,87	28	950	68
1719343863	940,13	112	930	41
1719343343	1407,77	28	967	42
1719343202	1671,76	28	955	57
1719342865	1111,29	28	959	29
1719342386	1119,52	27	951	49
1719341701	1917,59	23	61	49
1719334813	1043,17	30	925	85
1719331728	482,03	24	946	47
1719325738	926,82	28	940	38
1719323048	1815,93	30	942	52
1719315275	820,57	28	931	9
1719311431	1121,74	27	541	93
1719305946	1980,53	27	958	51
1719301499	1340,75	28	380	67
1719301291	2258,73	29	974	99
1719299305	1962,32	28	923	44
1719298398	804,35	35	936	50
1719295816	1009,06	27	953	126
1719294595	471,07	28	929	49
1719289751	482,03	27	941	32
1719288118	1490,09	27	954	79
1719281717	1326,53	26	895	46
1719279505	1087,04	29	905	66
1719276105	1008,36	28	950	58
1719274175	3833,75	35	973	126
1719262170	1813,5	23	902	44
1719257394	1903,85	27	916	47
1719257394	1573,83	27	952	38
1719253559	482,03	27	956	55
1719252577	2318,44	29	735	114
1719252049	840,27	23	932	47
1719250332	1399,35	28	973	85
1719249920	907,51	112	523	47
1719249284	1281,06	28	790	44
1719245837	1140,54	28	938	39
1719245696	4488,49	112	506	45
1719244335	1036,72	26	916	82
1719242289	1315,99	24	393	49
1719230912	1040,12	27	719	42
1719229021	1512,97	28	958	39
1719223677	4824,09	28	933	79
1719223263	988,75	27	911	40
1719217919	2226,72	28	892	33
1719217240	2372,71	27	841	83
1719213710	2042,94	27	311	38
1719209270	1101,77	28	955	89
1719203877	1872,27	29	951	71
1719202028	471,07	28	934	14
1719201699	1865,91	112	930	89
1719201558	1061,5	29	908	75
1719196998	1824,51	112	932	43
1719190579	471,07	29	953	59
1719189779	2056,27	28	955	99
1719186155	963,66	27	857	51
1719185033	2176,96	26	950	59
1719185009	3024,78	25	937	53
1719182840	1067,82	25	886	43
1719170811	917,67	28	939	52
1719168005	1083,35	27	902	32
1719161588	1709,21	29	473	77
1719156075	1303,48	28	632	69
1719143941	793,34	25	974	45
1719135632	1121,83	29	946	83
1719133959	482,03	29	884	103
1719133306	1875,84	29	953	76
1719129544	1048,45	29	776	80
1719124982	1950,72	112	950	87
1719123570	1838,03	28	921	84
1719119552	813,59	29	936	73
1719118430	1734,54	24	937	41
1719113118	962,25	29	943	67
1719112193	2182,75	28	944	80
1719111039	1926,84	29	951	80
1719104513	1020,53	26	929	70
1719083006	1235,79	26	802	33
1719073775	876,08	29	929	58
1719071886	1311,21	29	920	89
1719060095	2974,68	29	906	63
1719060038	1007,1	30	914	83
1719055756	1655,72	29	974	99
1719046946	966,56	26	940	68
1719043661	1256,06	43	828	118
1719038216	1008,16	112	946	61
1719030668	1426,36	29	806	85
1719029314	1336,78	29	886	29
1719010058	979,23	42	902	63
1719009795	1724,53	29	670	102
1719009795	1349,96	29	924	99
1719006429	1054,3	25	949	49
1719001438	831,78	27	946	80
1719000612	1426,81	112	962	46
1718984485	1059,78	30	944	42
1718980038	1422,04	26	905	45
1718968298	2170,66	28	929	79
1718944844	1296,06	29	604	61
1718943341	1374,85	26	956	64
1718942392	1074,17	29	957	81
1718939125	1857,48	27	948	54
1718937103	1714,49	28	916	77
1718936972	1265,76	29	662	88
1718933193	1178,86	29	560	42
1718932492	2587,97	29	941	47
1718927682	1271,88	112	937	32
1718915208	1240,45	30	956	99
1718914797	986,96	29	947	53
1718901752	1257,08	29	907	76
1718895624	1995,32	28	955	47
1718877010	947,02	29	874	29
1718875782	921,86	29	905	54
1718856493	1055,92	30	874	1
1718856477	1420,04	29	954	34
1718851718	1439,55	29	967	66
1718849134	1348,71	28	960	88
1718848573	2218,64	29	895	28
1718835125	604,58	28	931	65
1718830738	1959	112	967	93
1718816802	1288,24	21	782	30
1718814518	1198,89	24	941	54
1718814518	1201,49	24	322	60
1718814146	1017,79	27	940	68
1718808486	921,29	30	942	69
1718805482	1015,49	28	962	65
1718804188	482,03	25	934	29
1718799693	3522,97	112	960	97
1718799685	1385,67	112	916	97
1718797242	3437,32	29	809	48
1718791005	1090,52	27	879	8
1718779869	961,21	20	874	1
1718779810	987,84	22	874	1
1718776683	1402	34	917	1
1718765629	1162,35	30	895	60
1718763905	1054,71	30	921	100
1718755943	1881,49	27	301	55
1718741166	2142,67	29	945	74
1718723610	1315,66	26	905	60
1718705252	5554,98	51	778	134
1718683343	1988,34	27	895	48
1718657313	1571,21	28	900	56
1718653221	3510,52	29	905	43
1718650466	1297,46	29	566	101
1718642620	982,27	26	850	60
1718642620	919,66	26	903	57
1718631250	1730,23	29	916	71
1718615592	1388,11	27	707	36
1718609686	1852,28	30	935	41
1718609520	1061,65	26	924	71
1718594490	1096,64	30	729	60
1718585878	1224,52	29	932	46
1718582867	2720,52	112	941	64
1718568635	960,76	29	512	60
1718558420	1109,56	23	917	1
1718547555	1001,31	112	934	31
1718544537	1469,03	112	934	32
1718543992	1090,81	112	944	53
1718543612	1879,21	24	934	31
1718537168	2799,16	29	942	71
1718531302	1455,09	29	963	87
1718530882	3413,97	29	937	86
1718523424	800,01	30	940	84
1718519752	1501,05	29	900	40
1718515214	1348,6	28	941	48
1718510892	1869,26	29	936	29
1718510231	1304,29	29	954	83
1718507732	1072,44	27	651	41
1718506874	1137,53	27	854	67
1718501974	1114,47	31	874	1
1718494956	916,16	24	934	39
1718493925	1349,98	29	949	82
1718492323	823,53	29	948	78
1718489451	2281,29	28	800	81
1718485442	2567,01	29	920	48
1718475179	900,27	29	910	49
1718475179	849,65	29	945	46
1718473364	1360,11	26	895	32
1718470014	1031,9	28	731	70
1718455577	1416,23	29	904	47
1718455577	902,87	29	941	41
1718452772	2032,84	25	957	46
1718452012	1486,53	24	839	60
1718450685	1273,92	29	750	35
1718449976	893,82	29	957	29
1718442245	1156,73	28	948	75
1718421975	1370,5	30	938	39
1718403395	1793,85	29	805	71
1718395377	610,78	29	865	47
1718395294	1135,76	24	544	76
1718395104	955,89	26	959	59
1718394990	1997,42	27	905	53
1718393943	1929,89	26	942	54
1718389644	949	26	846	44
1718387408	482,03	112	933	30
1718381591	1373,2	28	944	41
1718379892	1353,48	28	948	35
1718378365	2321,36	32	958	97
1718372442	1162,94	27	725	89
1718366972	942,5	27	900	44
1718362229	1578,18	29	944	43
1718356262	917,94	30	282	32
1718347378	1324,09	28	410	34
1718347063	1386,2	21	938	36
1718346297	1329,97	24	930	44
1718337502	4459,23	29	795	95
1718335605	1288,97	27	893	38
1718333964	1200,56	27	940	48
1718333212	1802,75	30	953	114
1718329731	1339,65	25	921	60
1718329731	1079,05	25	923	57
1718319674	959,63	29	795	105
1718319385	1266,98	29	943	46
1718317249	872,44	29	940	55
1718314584	1072	26	962	68
1718314295	1888,07	30	829	91
1718313495	807,43	25	950	64
1718312497	2498,54	28	840	100
1718310475	999,73	28	936	36
1718296971	1069,95	30	951	62
1718294042	2046,84	27	755	90
1718293788	1050,3	27	744	51
1718290339	1341,3	112	873	56
1718279092	1245,53	28	556	58
1718276494	1135,13	28	844	91
1718273970	482,03	30	938	42
1718272758	1371,61	112	929	132
1718271685	1272,49	27	957	91
1718269333	958,92	30	941	104
1718267386	1333,61	31	812	51
1718265422	1466,07	31	906	63
1718255258	1879,57	112	971	94
1718251919	1280,9	31	702	64
1718246240	482,03	25	933	37
1718242892	970,44	29	904	55
1718242892	818,62	29	974	49
1718233230	2492,21	29	941	72
1718232067	869,82	28	939	39
1718224379	2162,05	51	970	103
1718220609	3145,53	36	916	34
1718216854	482,03	29	925	40
1718205584	899,34	28	947	57
1718188061	471,07	112	875	85
1718187246	1001,42	30	959	89
1718187121	482,03	28	951	100
1718185513	1502,5	25	802	62
1718181868	1684,86	29	721	58
1718179219	1276,21	25	888	34
1718177395	3418,6	30	895	42
1718176728	1327,43	28	940	35
1718167867	814,45	30	795	97
1718156779	1041,99	27	938	37
1718155227	830,53	29	960	59
1718150087	1948,11	29	953	99
1718143579	1892,66	30	965	87
1718127176	1116,09	29	974	67
1718123480	1409,33	24	934	40
1718109455	1412,94	29	940	76
1718108283	946,67	29	946	88
1718106345	3483,81	30	920	65
1718097668	1297,3	112	974	60
1718094624	1418,68	23	932	31
1718092792	1512,92	29	819	70
1718091851	1339,14	27	885	60
1718088105	3353,12	28	936	82
1718085564	2081,58	26	524	50
1718071549	1640,58	26	864	82
1718067976	2280,4	29	687	54
1718065970	1504,21	112	966	88
1718059429	1832,63	29	934	57
1718053711	4376,78	30	685	62
1718052770	2005,36	30	963	60
1718044405	2218,26	30	310	88
1718040130	482,03	31	963	119
1718038233	1528,7	24	943	45
1718037516	1237,25	30	294	94
1718025354	948,23	28	942	46
1718020264	1294,54	23	935	44
1718018938	1282,78	27	697	54
1718013566	1211,43	30	863	118
1718011263	1287,08	26	952	58
1718010299	1059,27	27	913	44
1717996886	1742,77	112	795	60
1717996050	5259,31	25	919	61
1717995672	844,07	27	947	54
1717991051	471,07	112	959	91
1717990905	1277,01	28	554	40
1717986457	1047,44	23	899	47
1717986135	1965,06	29	940	47
1717981060	1760,29	26	934	74
1717980252	1748,38	28	922	85
1717979965	1364,67	31	931	35
1717978116	1106,87	28	893	36
1717966103	800,52	30	974	45
1717954067	1777,03	112	953	70
1717921835	1949,31	29	892	30
1717920415	3120,32	31	856	109
1717918807	482,03	25	959	73
1717916629	3102,24	27	852	54
1717912198	982,05	24	941	55
1717901811	987,23	28	954	87
1717893448	1755,61	21	674	39
1717890790	772,7	28	970	92
1717883142	4741,82	41	959	112
1717878720	1051,88	30	770	29
1717877136	1000,85	26	932	67
1717864282	1123,96	29	874	1
1717862906	982,83	32	955	78
1717862427	482,03	112	915	79
1717855587	1300,91	31	847	123
1717853590	482,03	112	946	68
1717853236	1758,45	30	917	61
1717843179	621,66	31	973	109
1717840027	1386,93	29	940	32
1717836025	1082,84	28	888	43
1717835563	482,03	30	937	49
1717827339	1319,46	26	971	54
1717824633	1914,97	112	727	60
1717822074	1430,01	28	947	64
1717819229	4565,34	27	908	58
1717818387	1296,86	112	954	79
1717815862	1700,67	30	948	65
1717814998	1976,06	28	915	80
1717814576	897,63	30	970	98
1717808909	1010,1	27	893	39
1717780041	1289,57	30	954	98
1717779894	1359,3	31	916	74
1717779894	1403,56	31	951	71
1717774143	1248,38	30	889	87
1717770489	1092,26	31	953	88
1717768376	482,03	24	935	41
1717766842	1405,78	31	924	82
1717766842	1473,55	31	925	79
1717766552	993,8	26	940	73
1717766172	2569,36	26	913	40
1717762940	1054,03	28	935	40
1717760027	1378,96	30	844	49
1717756405	1449,51	30	923	58
1717754103	1325,74	29	822	60
1717754103	1346,46	29	885	57
1717747974	1143,19	27	935	70
1717747339	840,33	30	931	89
1717743676	1944,45	112	947	46
1717741290	1013,68	27	944	48
1717740722	1123,57	50	874	1
1717740201	482,03	28	927	40
1717735938	1530,87	29	936	85
1717728917	1730,39	112	935	31
1717728503	2185,31	30	957	78
1717728420	1801,73	30	920	91
1717727885	1680,67	42	973	114
1717725863	833,48	30	946	51
1717725145	1826,97	28	202	69
1717724403	1536,3	30	947	103
1717723116	482,03	29	944	68
1717722688	951,52	112	908	47
1717722662	1079,32	28	941	90
1717721649	2067,97	24	943	53
1717720765	1058,24	30	542	54
1717719783	1616,29	30	825	97
1717719718	1269,53	28	907	86
1717719684	1109,73	29	957	90
1717716748	1017,06	29	873	37
1717716466	1231,46	30	868	42
1717713695	1208,55	112	936	31
1717709552	989,42	27	943	44
1717709255	1326,9	26	908	58
1717706327	1461,51	29	891	36
1717705857	1154,94	31	898	65
1717704793	1128,76	27	676	48
1717702540	1555,64	29	896	43
1717702052	4217,27	30	729	48
1717701658	482,03	25	853	20
1717689705	1187,29	31	722	49
1717688889	1214,84	28	933	86
1717684250	1044,94	29	874	1
1717681488	1131,24	28	152	51
1717679748	2975,77	30	924	56
1717678054	1154,03	112	947	70
1717677163	1026,76	28	940	48
1717675373	2197,13	31	952	104
1717673618	2623,3	26	939	55
1717673170	1023,96	27	956	77
1717671091	974,97	29	936	33
1717668196	1422,47	29	937	43
1717667685	837,25	29	905	68
1717660607	670,83	28	960	149
1717658254	1378,96	29	957	83
1717657520	1075,47	27	955	117
1717657140	1338,22	21	938	37
1717656597	1113,22	30	939	80
1717654154	1093,96	30	804	97
1717653438	873,44	32	921	95
1717648677	1283,47	28	938	30
1717645871	1088,61	29	957	73
1717645442	697,17	27	957	79
1717641235	482,03	29	949	75
1717640435	1288,45	30	887	97
1717635484	1306,02	30	942	44
1717633976	965,08	112	910	91
1717629628	1014,87	30	963	88
1717625410	1339,72	28	961	73
1717622276	991,44	28	957	109
1717621187	950,77	30	949	99
1717617573	1348,86	30	954	42
1717615999	1350,11	27	937	101
1717613317	1316,03	29	902	70
1717612624	1384,08	33	874	1
1717611444	1277,24	24	947	52
1717604472	1168,98	28	967	104
1717603052	969,37	29	954	85
1717602856	986,68	30	291	105
1717601890	1244,87	27	260	76
1717601122	833,85	25	932	28
1717601056	1559,19	28	791	88
1717599482	1365,33	24	933	37
1717598229	995,98	30	940	83
1717596942	940,77	30	941	52
1717596256	482,03	30	930	28
1717590960	1486,57	26	945	104
1717584450	2271,71	29	953	66
1717584187	471,07	32	941	32
1717581985	944,02	32	959	97
1717580888	1318,83	27	912	64
1717576647	1814,81	26	624	30
1717574832	2384,97	31	962	121
1717574659	1301,33	29	907	73
1717574345	2405,25	29	952	58
1717564700	1339,16	28	572	40
1717563298	1007,07	30	816	82
1717562415	1091,74	30	918	97
1717556532	1429,73	112	958	75
1717554545	1542,84	28	807	60
1717550014	1837,55	27	944	50
1717549263	471,07	29	961	95
1717545790	2365,65	30	954	90
1717541500	1304,76	27	887	62
1717538837	482,03	29	965	88
1717537557	1131,38	29	971	90
1717529091	2467,13	25	913	85
1717524357	1778,9	31	831	113
1717522948	848,88	29	908	100
1717510760	1828,09	32	954	98
1717508889	1054,82	29	21	25
1717505992	1393,72	29	940	31
1717504938	2787,34	30	464	8
1717502957	1190,19	27	590	66
1717495863	970,34	31	974	106
1717495491	5042,28	31	902	72
1717495111	1078,14	27	955	77
1717495020	732,98	28	940	30
1717492118	1694,88	24	587	49
1717488215	730,82	23	953	59
